trade_date,close,open,high,low,volume
20071212,946.32,952.88,952.88,935.93,9109190
20071213,930.36,941.76,941.76,941.76,6491110
20071214,922.09,927.88,927.88,922.09,8235270
20071217,911.15,920.25,920.25,920.25,5756260
20071218,919.6,919.6,919.6,919.6,7391100
20071219,946.78,946.78,946.78,932.59,10002962
20071220,930.45,949.15,949.15,949.15,8948750
20071221,935.07,935.61,935.61,929.92,8239150
20071224,930.86,934.77,934.77,934.77,6880160
20071225,918.43,925.32,925.32,925.32,6586460
20071226,924.37,924.37,924.37,924.37,8349610
20071227,921.75,925.11,925.11,921.75,7301310
20071228,927.02,927.02,927.02,920.72,5453340
20080102,921.07,926.01,926.01,921.07,6006030
20080103,908.25,915.46,915.46,915.46,8720040
20080104,903.09,905.38,905.38,905.38,8129360
20080107,887.08,899.53,899.53,899.53,7723300
20080108,893.74,899.22,899.22,892.68,9242410
20080109,878.41,889.12,889.12,889.12,7797560
20080110,850.07,858.58,858.58,858.58,12351005
20080111,860.77,867.5,867.5,867.5,7395180
20080114,841.0,859.29,859.29,859.29,9670960
20080115,808.83,820.2,820.2,820.2,10254400
20080116,846.07,846.07,846.07,846.07,14112140
20080117,833.81,861.78,861.78,861.78,11217240
20080118,847.05,847.05,847.05,847.05,7332025
20080121,833.88,839.37,839.37,839.37,8007160
20080122,807.74,813.01,813.01,807.74,12196370
20080123,776.68,787.12,787.12,775.3,10787310
20080124,764.13,790.52,790.52,764.13,10111410
20080125,776.04,778.82,778.82,778.82,7537230
20080128,785.07,785.07,785.07,785.07,7204760
20080129,811.61,811.61,811.61,811.61,9644190
20080130,843.1,848.88,848.88,848.88,13767700
20080131,844.11,844.11,844.11,844.11,13173056
20080201,859.62,859.62,859.62,859.62,14488090
20080212,841.23,857.02,857.02,857.02,6428550
20080213,817.86,830.77,830.77,830.77,7904180
20080214,823.46,832.66,832.66,823.46,8878890
20080215,816.03,821.0,821.0,821.0,5815210
20080218,782.57,786.45,786.45,786.45,14507240
20080219,776.79,780.91,780.91,780.91,14373457
20080220,744.92,775.93,775.93,775.93,12778170
20080221,710.45,712.27,712.27,712.27,19943850
20080222,687.1,687.1,687.1,677.79,15755940
20080225,715.04,715.25,715.25,706.0,22270170
20080226,692.91,714.86,714.86,714.86,13421100
20080227,686.49,704.67,704.67,704.67,10797890
20080228,678.12,688.7,688.7,688.7,10924700
20080229,663.3,672.15,672.15,672.15,12750440
20080303,635.24,646.31,646.31,646.31,12203400
20080304,608.88,608.88,608.88,608.88,10318030
20080305,583.45,583.45,583.45,583.45,11945850
20080306,611.17,611.26,611.26,609.77,27176988
20080307,640.14,640.14,640.14,638.23,9731280
20080310,658.29,669.24,669.24,669.24,25706350
20080311,638.71,643.68,643.68,638.71,19174060
20080312,643.9,654.47,654.47,632.08,16021930
20080313,647.6,655.18,655.18,655.18,14717260
20080314,643.8,643.9,643.9,640.04,10149260
20080317,615.71,624.31,624.31,615.71,16456920
20080318,588.26,589.57,589.57,588.16,9053140
20080319,573.45,592.18,592.18,573.45,25536110
20080320,564.82,576.41,576.41,564.82,15105100
20080321,545.68,553.69,553.69,545.68,13168470
20080324,521.07,525.24,525.24,521.07,7026807
20080325,496.64,497.39,497.39,497.39,8648010
20080326,504.67,504.78,504.78,495.02,19471930
20080327,508.75,508.79,508.79,507.79,6808770
20080328,512.7,512.7,512.7,512.3,2898230
20080331,516.85,516.85,516.85,516.85,4286141
20080401,520.99,520.99,520.99,520.53,2532630
20080402,525.11,525.11,525.11,524.38,2586950
20080403,529.23,529.23,529.23,528.46,8377410
20080404,533.0,533.0,533.0,531.56,832740
20080407,542.33,542.33,542.33,542.33,7358110
20080408,548.56,550.68,550.68,550.68,26603980
20080409,552.05,552.42,552.42,552.42,10882570
20080410,545.73,549.17,549.17,549.17,9789100
20080411,539.01,539.01,539.01,539.01,8178620
20080416,531.38,531.73,531.73,531.73,5937220
20080417,537.58,537.58,537.58,523.45,13410110
20080418,537.31,540.08,540.08,540.08,10395730
20080421,534.92,534.92,534.92,534.92,6980595
20080422,530.62,530.62,530.62,530.62,4628150
20080423,521.95,523.6,523.6,523.6,6422390
20080424,518.42,518.42,518.42,518.42,7421040
20080425,515.88,515.88,515.88,515.88,6976270
20080428,519.42,519.62,519.62,514.44,9435770
20080429,522.36,524.07,524.07,520.41,9703430
20080505,521.28,523.75,523.75,523.75,5729700
20080506,518.35,518.35,518.35,518.35,6332500
20080507,515.26,515.26,515.26,515.26,6646210
20080508,507.94,507.94,507.94,507.94,4514990
20080509,500.33,500.33,500.33,499.59,2421730
20080512,492.04,493.27,493.27,492.04,2405280
20080513,483.92,484.77,484.77,484.77,1065860
20080514,475.5,477.29,477.29,477.29,926850
20080515,466.67,468.56,468.56,468.56,1922360
20080516,460.04,461.96,461.96,461.96,8934240
20080519,455.67,455.67,455.67,453.93,4523680
20080520,449.24,450.03,450.03,450.03,2843408
20080521,441.75,442.41,442.41,441.53,2905040
20080522,434.75,435.73,435.73,434.75,3219950
20080523,428.05,428.2,428.2,427.53,3679200
20080526,420.51,422.48,422.48,422.48,3712370
20080527,420.51,420.51,420.51,420.51,0
20080528,420.51,420.51,420.51,420.51,0
20080529,420.51,420.51,420.51,420.51,0
20080530,414.1,414.14,414.14,413.99,2725780
20080602,407.94,408.2,408.2,408.2,9801850
20080603,401.2,402.39,402.39,402.39,3589770
20080604,395.66,395.66,395.66,395.66,8531170
20080605,390.08,390.86,390.86,390.86,3860490
20080606,384.24,385.18,385.18,385.18,2154000
20080609,379.12,380.23,380.23,380.23,2705520
20080610,373.0,374.46,374.46,374.46,2999200
20080611,370.45,371.29,371.29,368.06,12618750
20080612,370.55,370.55,370.55,370.55,7386490
20080613,372.68,373.57,373.57,370.83,9974620
20080616,378.2,378.68,378.68,376.23,11265230
20080617,384.71,384.72,384.72,384.17,8479250
20080618,382.07,389.01,389.01,389.01,22531100
20080619,373.27,373.27,373.27,373.27,7363980
20080620,366.02,366.04,366.04,366.04,6912290
20080623,368.95,369.69,369.69,367.0,9845180
20080624,375.97,375.97,375.97,375.97,7069215
20080625,383.78,383.78,383.78,382.13,8392040
20080626,386.48,392.69,392.69,392.69,14447210
20080627,392.61,392.74,392.74,385.21,8880180
20080630,399.4,399.4,399.4,394.97,7574490
20080701,409.61,409.83,409.83,406.46,8857960
20080702,419.29,420.04,420.04,417.22,14600780
20080703,430.05,430.13,430.13,430.13,8885420
20080704,439.68,441.43,441.43,441.43,10796110
20080707,435.89,448.49,448.49,448.49,25319130
20080708,436.71,436.71,436.71,436.71,15344630
20080709,439.55,440.76,440.76,438.72,15331440
20080710,446.6,446.6,446.6,446.6,13736500
20080711,456.64,456.64,456.64,453.78,12969670
20080714,467.94,467.94,467.94,466.11,9441460
20080715,479.8,479.8,479.8,479.8,11291170
20080716,486.53,486.74,486.74,486.74,37391560
20080717,489.83,493.17,493.17,493.17,15030680
20080718,483.05,486.98,486.98,480.09,26871612
20080721,470.82,472.95,472.95,472.95,14164760
20080722,457.88,461.31,461.31,461.31,1658250
20080723,445.59,451.17,451.17,451.17,1654210
20080724,435.79,440.9,440.9,440.9,23590880
20080725,429.46,429.46,429.46,429.46,8949150
20080728,434.64,434.64,434.64,426.23,15154790
20080729,444.4,444.78,444.78,443.45,14919160
20080730,448.27,448.39,448.39,448.39,20923200
20080731,451.36,451.36,451.36,451.36,13152170
20080801,447.11,449.86,449.86,449.86,11921450
20080804,439.41,440.52,440.52,438.17,11996060
20080805,430.26,430.26,430.26,428.63,10393270
20080806,437.45,437.45,437.45,431.43,16476350
20080807,438.83,446.87,446.87,446.87,17026680
20080808,444.28,444.29,444.29,444.29,14531080
20080811,454.8,455.08,455.08,455.08,15050360
20080812,459.89,464.62,464.62,464.62,22844700
20080813,464.01,465.17,465.17,465.17,21705780
20080814,476.5,476.5,476.5,476.5,20073400
20080815,488.94,489.16,489.16,489.16,9033650
20080818,508.05,508.48,508.48,508.48,18106750
20080819,511.53,520.51,520.51,520.51,33607664
20080820,508.47,514.95,514.95,497.75,31022144
20080821,525.98,525.98,525.98,525.98,24841640
20080822,526.98,536.61,536.61,536.61,22235840
20080825,548.25,548.25,548.25,548.25,20319070
20080826,561.67,569.25,569.25,561.67,17749350
20080827,561.85,575.71,575.71,561.85,31361512
20080828,547.69,551.3,551.3,551.3,35699900
20080829,539.1,539.1,539.1,539.1,31652160
20080903,555.14,558.87,558.87,552.6,16871130
20080904,558.56,558.62,558.62,558.62,29344810
20080905,546.66,553.37,553.37,553.37,21564700
20080908,532.71,536.1,536.1,526.69,35505820
20080909,525.49,541.9,541.9,525.49,29742960
20080910,514.45,530.25,530.25,508.69,28468236
20080911,497.01,500.14,500.14,496.84,16986940
20080912,476.0,479.34,479.34,475.41,15150500
20080915,476.76,493.16,493.16,470.38,30863340
20080916,455.95,466.16,466.16,466.16,16647671
20080917,437.24,438.79,438.79,436.42,14371590
20080918,419.28,419.28,419.28,419.28,11118760
20080919,439.06,439.06,439.06,434.14,23412260
20080922,459.86,459.87,459.87,459.87,7598470
20080923,465.87,474.63,474.63,474.63,38554200
20080924,455.05,465.62,465.62,465.62,13227840
20080925,470.43,470.43,470.43,459.06,17547350
20080926,483.81,490.26,490.26,490.26,22165650
20080929,479.0,487.24,487.24,472.42,18697370
20080930,456.7,457.26,457.26,457.26,4350900
20081001,454.41,464.2,464.2,448.03,19417800
20081002,460.25,466.76,466.76,454.17,14619680
20081003,452.14,456.56,456.56,449.44,10412300
20081006,433.71,437.37,437.37,432.12,14274570
20081007,414.24,415.12,415.12,413.63,10209120
20081008,401.33,402.37,402.37,402.37,16725130
20081009,397.68,410.01,410.01,389.98,20960410
20081010,379.06,381.9,381.9,381.9,16106450
20081013,371.67,381.07,381.07,381.07,13411350
20081014,389.33,389.33,389.33,381.94,8276890
20081015,397.15,399.86,399.86,399.86,26280850
20081016,384.61,388.42,388.42,380.44,13217750
20081017,382.51,385.77,385.77,385.77,11405170
20081020,370.8,377.99,377.99,377.99,12581880
20081021,379.94,379.94,379.94,373.48,16760589
20081022,374.91,374.91,374.91,369.88,12970320
20081023,360.43,363.17,363.17,359.47,12780820
20081024,345.11,348.25,348.25,345.11,13059310
20081027,329.28,330.37,330.37,329.04,13256420
20081028,322.8,322.8,322.8,313.63,16453930
20081029,331.62,336.95,336.95,328.7,20635120
20081030,336.57,337.14,337.14,328.2,15911120
20081031,347.05,347.05,347.05,342.66,12227610
20081103,348.64,351.1,351.1,343.74,15606860
20081104,361.44,363.15,363.15,348.57,18573130
20081105,377.83,377.83,377.83,377.83,15392380
20081106,379.51,388.27,388.27,369.55,29703620
20081107,365.97,371.65,371.65,364.99,17263510
20081110,366.0,372.27,372.27,365.73,15859990
20081111,351.71,356.54,356.54,356.54,14274689
20081112,342.33,342.33,342.33,342.33,11823900
20081113,346.24,347.57,347.57,334.77,14846371
20081114,352.07,356.94,356.94,356.94,13393590
20081117,345.05,348.93,348.93,348.93,8888200
20081118,340.69,342.0,342.0,342.0,10016710
20081119,336.89,342.78,342.78,342.78,9102660
20081120,325.74,328.64,328.64,328.64,14353560
20081121,318.96,322.35,322.35,315.38,16226392
20081124,317.93,322.74,322.74,322.74,11340410
20081125,320.33,320.33,320.33,320.33,10623020
20081126,311.74,318.19,318.19,318.19,9808060
20081127,303.54,309.59,309.59,309.59,12503090
20081128,314.74,314.74,314.74,311.36,12260470
20081201,314.71,317.37,317.37,317.37,10418820
20081202,307.45,307.93,307.93,307.93,8076310
20081203,306.22,308.11,308.11,308.11,8194110
20081204,308.6,310.85,310.85,306.44,10036810
20081205,299.68,303.83,303.83,303.83,10249710
20081208,288.69,292.36,292.36,292.36,12273460
20081209,293.3,293.3,293.3,285.56,8772330
20081210,286.85,290.22,290.22,290.22,9169390
20081211,288.93,289.48,289.48,289.48,7566890
20081212,299.54,299.54,299.54,295.25,11791900
20081215,308.28,308.28,308.28,308.28,9958090
20081216,296.42,305.54,305.54,305.54,11861650
20081217,301.02,301.77,301.77,293.09,10815020
20081218,305.56,305.56,305.56,305.56,10454210
20081219,307.26,309.93,309.93,305.43,11092140
20081222,310.05,314.76,314.76,310.05,11515820
20081223,303.93,304.76,304.76,304.76,12111540
20081224,304.05,304.05,304.05,304.05,9010150
20081225,302.19,304.37,304.37,304.37,6816790
20081226,304.46,304.46,304.46,304.46,9665235
20081229,308.56,308.56,308.56,306.45,7871530
20081230,316.32,316.32,316.32,316.32,13696580
20081231,315.62,318.82,318.82,318.82,14181935
20090102,313.34,312.49,313.34,312.18,5339020
20090105,311.91,308.77,311.91,308.25,7592360
20090106,314.04,312.91,315.02,312.88,12428870
20090107,319.58,320.4,322.59,319.29,14228790
20090108,314.15,315.92,318.79,313.04,13019120
20090109,313.4,313.75,313.82,312.12,8480140
20090112,312.18,311.24,312.65,310.33,5807520
20090113,307.13,308.57,309.16,306.92,7568260
20090114,307.98,306.14,310.33,306.14,8536995
20090115,304.01,304.31,305.54,304.01,6057870
20090116,306.12,305.72,307.1,305.04,6814180
20090119,304.98,305.89,306.38,304.53,4583480
20090120,302.86,303.11,303.53,302.74,5244560
20090121,300.04,300.92,301.97,300.02,4917300
20090122,301.12,300.68,302.29,300.68,4614330
20090123,303.21,300.38,303.21,300.38,4112440
20090202,297.52,301.12,301.29,297.52,4712430
20090203,288.69,291.6,292.18,288.69,8010140
20090204,286.11,286.83,290.99,286.11,5660880
20090205,277.81,284.34,284.34,277.81,7327450
20090206,281.63,279.74,281.63,277.06,7258020
20090209,287.57,285.55,287.83,284.29,5726540
20090210,282.02,282.82,283.15,281.6,5934120
20090211,276.22,275.06,276.71,274.83,7376070
20090212,276.09,275.37,277.83,275.37,8153820
20090213,274.51,274.21,275.29,274.21,5595890
20090216,272.31,274.86,274.91,272.07,5540310
20090217,263.07,268.76,269.3,263.07,9675860
20090218,255.09,255.18,256.74,254.2,11098350
20090219,254.85,257.31,258.21,253.37,9407520
20090220,252.57,252.42,252.57,250.54,7622500
20090223,244.02,247.04,247.64,243.81,10407850
20090224,235.5,236.57,236.7,234.66,11310260
20090225,244.33,241.9,244.46,241.45,9445300
20090226,242.53,241.78,242.76,237.88,12803640
20090227,245.74,239.75,246.06,239.69,9053270
20090302,247.66,244.23,247.74,244.23,7347340
20090303,241.46,241.79,242.51,240.96,9639650
20090304,244.36,243.07,245.37,242.92,7707150
20090305,246.68,249.69,249.69,246.68,8592740
20090306,245.7,244.6,245.7,243.76,7324840
20090309,247.85,246.99,247.85,246.52,8768390
20090310,251.88,249.71,251.88,248.0,12091660
20090311,255.85,258.42,258.42,255.85,17310330
20090312,251.01,251.87,254.42,249.76,19470130
20090313,251.44,252.55,253.23,251.44,11869630
20090316,254.56,252.68,254.56,252.45,12039405
20090317,263.2,257.6,263.2,257.6,20882716
20090318,273.39,273.29,273.39,272.42,26366500
20090319,267.04,272.81,276.81,267.04,32207210
20090320,266.62,264.76,269.9,264.76,16653660
20090323,260.16,264.86,265.11,260.16,16799204
20090324,270.62,271.17,271.36,269.52,20647370
20090325,277.63,270.03,278.29,269.64,26740880
20090326,286.25,285.25,286.25,283.27,26188400
20090327,287.41,292.64,292.85,287.41,35290328
20090330,282.38,281.44,287.09,281.06,23929270
20090331,280.67,278.53,280.67,276.59,22696946
20090401,289.52,282.07,289.52,282.07,21083880
20090402,297.3,293.95,297.3,292.38,29165590
20090403,310.28,306.61,310.28,306.61,38522208
20090407,322.36,313.72,322.36,309.82,42405408
20090408,313.76,316.65,328.45,313.39,55004152
20090409,311.72,316.73,316.73,309.97,34790160
20090410,325.05,323.73,325.89,323.73,26985470
20090413,340.01,334.43,340.01,334.43,24509768
20090414,347.07,344.19,347.77,339.18,52768260
20090415,339.29,344.09,347.81,338.57,60739312
20090416,343.88,346.19,346.19,339.71,44240752
20090417,334.14,341.19,341.19,329.29,67198816
20090420,318.89,319.21,319.62,318.85,17925260
20090421,312.77,309.84,312.77,305.0,26867340
20090422,321.86,313.87,323.88,313.87,51173696
20090423,315.2,320.49,324.89,315.2,28996170
20090424,309.9,308.62,309.9,304.49,28344320
20090427,313.69,315.61,316.76,311.12,20740160
20090428,315.71,310.44,315.71,310.44,21320160
20090429,321.63,315.67,321.63,315.44,25687530
20090504,336.64,336.31,336.64,336.31,12881390
20090505,351.32,352.49,352.56,351.14,25756950
20090506,350.14,355.18,357.51,348.83,78604816
20090507,363.85,357.99,364.45,357.99,41434268
20090508,366.22,363.92,370.68,363.92,48400056
20090511,372.95,371.33,376.92,370.36,43358540
20090512,381.97,374.11,382.05,371.12,44515860
20090513,378.25,381.64,386.3,378.25,51163820
20090514,376.75,373.37,376.75,368.06,52731140
20090515,390.16,379.37,390.16,379.37,52138936
20090518,390.85,390.36,395.44,390.36,50263888
20090519,400.9,399.64,404.35,399.32,53109336
20090520,410.38,402.37,412.21,402.37,58560992
20090521,412.51,410.9,416.9,410.9,61727552
20090522,404.58,408.26,410.34,400.93,70969744
20090525,421.75,409.45,422.06,409.45,44814832
20090526,425.03,425.08,429.92,423.96,53299720
20090527,425.17,426.51,431.39,423.2,58368732
20090528,415.45,421.88,421.9,414.68,48165128
20090529,411.64,419.43,420.3,409.0,47795368
20090601,426.43,418.75,427.63,418.44,41402592
20090602,440.56,436.04,446.08,436.04,51279460
20090603,444.79,443.22,447.33,442.55,55809032
20090604,458.19,446.18,458.43,446.18,59162728
20090605,478.72,464.66,479.16,464.66,44229132
20090608,501.49,488.98,501.49,488.98,27982930
20090609,512.46,503.65,514.73,503.65,75914880
20090610,497.51,509.11,510.26,494.6,100573920
20090611,511.27,499.68,514.38,499.68,62954164
20090612,509.59,520.28,525.22,509.06,64516980
20090615,493.52,506.0,506.0,487.27,73282512
20090616,471.97,477.52,477.52,471.07,45168904
20090617,472.47,465.32,472.47,455.78,67277616
20090618,479.27,476.56,487.61,474.69,55975388
20090619,475.22,485.82,486.87,472.11,48899724
20090622,458.11,461.98,463.95,456.37,40995360
20090623,438.55,442.46,442.46,437.45,29795780
20090624,456.22,440.7,457.49,440.7,50442208
20090625,453.76,471.37,471.37,453.28,52093208
20090626,461.37,453.47,461.37,453.47,36659060
20090629,460.42,461.99,465.99,459.69,27163740
20090630,448.29,462.51,462.51,447.65,37832680
20090701,430.0,439.58,439.58,429.46,41250808
20090702,433.79,427.89,436.91,422.35,40096192
20090703,435.44,425.11,435.44,425.11,26085390
20090706,454.27,442.4,454.27,442.29,30191430
20090707,447.63,450.48,455.4,447.6,34229632
20090708,446.79,442.99,448.96,440.23,31827110
20090709,446.4,450.12,452.08,445.43,26835160
20090710,438.83,445.82,445.98,437.33,33900248
20090713,426.67,435.83,435.83,426.67,29414350
20090714,418.55,425.09,425.47,415.81,31807970
20090715,427.05,424.1,430.78,424.1,22034910
20090716,433.47,438.07,440.43,432.22,29243080
20090717,428.67,431.94,431.94,427.75,23423030
20090720,412.88,413.78,413.78,411.39,28422960
20090721,416.43,412.97,418.22,412.23,25452050
20090722,419.48,423.4,423.4,419.08,19832810
20090723,434.2,417.65,434.2,417.21,24900064
20090724,454.71,444.96,454.71,444.96,26118290
20090727,469.71,462.25,470.19,460.22,60803468
20090728,462.98,467.34,472.58,462.68,60977440
20090729,458.04,464.39,470.23,458.04,35239056
20090730,451.91,451.8,455.23,444.95,31316060
20090731,466.76,457.55,466.76,457.55,38149976
20090803,467.93,466.82,473.25,465.36,34165192
20090804,476.59,475.09,477.61,472.64,45312632
20090805,481.29,474.38,481.29,472.33,40595392
20090806,481.44,481.61,490.99,481.27,59927752
20090807,480.65,480.42,483.46,478.64,41578608
20090810,491.2,485.92,492.33,483.68,46840640
20090811,494.17,490.96,494.68,490.46,49879728
20090812,497.16,498.76,501.57,496.8,63934680
20090813,503.58,501.99,506.6,501.99,69285928
20090814,506.99,503.7,509.27,502.65,56323428
20090817,500.08,505.49,508.51,500.08,43957072
20090818,499.69,496.79,501.63,495.46,47360260
20090819,508.46,505.0,508.46,503.36,45548020
20090820,513.9,513.84,515.24,510.4,59584128
20090821,519.17,522.11,530.45,519.17,83031504
20090824,528.2,522.15,528.84,522.15,56972712
20090825,528.85,532.01,532.91,527.1,61889644
20090826,525.95,529.97,532.74,525.95,51786960
20090827,527.04,527.13,529.67,523.18,48938392
20090828,536.53,533.61,536.53,530.66,55848932
20090831,546.78,541.89,547.38,541.89,70635728
20090901,547.69,545.05,549.59,542.41,71880112
20090903,540.81,541.0,548.38,539.47,67416480
20090904,528.49,543.01,544.31,528.49,78337384
20090907,524.51,528.16,528.16,513.49,59664472
20090908,537.81,529.96,538.59,529.76,47488668
